episode_id,product_id,ingredient_id,therapeutic_class,dosage_form,episode_start,episode_end,duration_days,is_resolved,is_open_at_cutoff,recurrence_index,days_since_prior_episode,episode_gap_rule_days
E000827,P00431,I0287,Anti-infective,injection,2017-11-25,2018-02-07,74,1,0,0,,30
E000828,P00431,I0287,Anti-infective,injection,2020-07-02,2020-11-06,127,1,0,1,876,30
E000829,P00431,I0287,Anti-infective,injection,2023-04-04,2023-08-31,149,1,0,2,879,30
E000830,P00432,I0201,Anaesthesia,ophthalmic,2018-04-13,2018-09-03,143,1,0,0,,30
E000831,P00432,I0201,Anaesthesia,ophthalmic,2020-12-04,2021-01-26,53,1,0,1,823,30
E000832,P00432,I0201,Anaesthesia,ophthalmic,2021-09-20,2022-05-17,239,1,0,2,237,30
E000833,P00432,I0201,Anaesthesia,ophthalmic,2024-09-13,2024-11-04,52,1,0,3,850,30
E000834,P00433,I0202,Anti-infective,ophthalmic,2017-04-11,2017-06-24,74,1,0,0,,30
E000835,P00433,I0202,Anti-infective,ophthalmic,2018-10-28,2018-12-09,42,1,0,1,491,30
E000836,P00433,I0202,Anti-infective,ophthalmic,2019-04-16,2019-06-27,72,1,0,2,128,30
E000837,P00433,I0202,Anti-infective,ophthalmic,2020-10-27,2020-12-06,40,1,0,3,488,30
E000838,P00433,I0202,Anti-infective,ophthalmic,2022-01-02,2022-02-24,53,1,0,4,392,30
E000839,P00434,I0242,Ophthalmic,oral liquid,2017-04-19,2017-06-08,50,1,0,0,,30
E000840,P00434,I0242,Ophthalmic,oral liquid,2017-11-26,2018-02-05,71,1,0,1,171,30
E000841,P00435,I0390,Cardiovascular,oral solid,2016-03-22,2016-04-28,37,1,0,0,,30
E000842,P00436,I0114,Immunologic,oral liquid,2017-02-16,2017-03-19,31,1,0,0,,30
E000843,P00437,I0159,Cardiovascular,ophthalmic,2015-04-12,2015-05-22,40,1,0,0,,30
E000844,P00438,I0007,CNS / analgesia,oral solid,2017-12-16,2018-02-01,47,1,0,0,,30
E000845,P00439,I0169,Endocrine,ophthalmic,2015-09-28,2015-10-25,27,1,0,0,,30
E000846,P00439,I0169,Endocrine,ophthalmic,2015-11-29,2015-12-30,31,1,0,1,35,30
E000847,P00440,I0206,Oncology,injection,2018-03-27,2018-10-09,196,1,0,0,,30
E000848,P00441,I0366,Electrolytes / fluids,oral solid,2015-02-26,2015-04-30,63,1,0,0,,30
E000849,P00442,I0358,Anaesthesia,ophthalmic,2015-10-31,2016-03-04,125,1,0,0,,30
E000850,P00442,I0358,Anaesthesia,ophthalmic,2017-02-04,2017-05-04,89,1,0,1,337,30
E000851,P00442,I0358,Anaesthesia,ophthalmic,2018-04-17,2018-08-01,106,1,0,2,348,30
E000852,P00442,I0358,Anaesthesia,ophthalmic,2020-07-08,2020-10-17,101,1,0,3,707,30
E000853,P00443,I0354,Immunologic,oral solid,2017-08-18,2018-02-05,171,1,0,0,,30
E000854,P00443,I0354,Immunologic,oral solid,2018-09-17,2018-11-13,57,1,0,1,224,30
E000855,P00443,I0354,Immunologic,oral solid,2019-11-11,2020-01-29,79,1,0,2,363,30
E000856,P00443,I0354,Immunologic,oral solid,2020-06-16,2020-07-18,32,1,0,3,139,30
E000857,P00444,I0215,Electrolytes / fluids,oral liquid,2017-01-08,2017-02-11,34,1,0,0,,30
E000858,P00444,I0215,Electrolytes / fluids,oral liquid,2017-11-07,2017-12-02,25,1,0,1,269,30
E000859,P00444,I0215,Electrolytes / fluids,oral liquid,2018-10-03,2018-12-13,71,1,0,2,305,30
E000860,P00444,I0215,Electrolytes / fluids,oral liquid,2020-08-02,2020-11-23,113,1,0,3,598,30
E000861,P00444,I0215,Electrolytes / fluids,oral liquid,2021-09-13,2022-01-03,112,1,0,4,294,30
E000862,P00445,I0154,Cardiovascular,inhalation,2017-08-13,2017-10-13,61,1,0,0,,30
E000863,P00446,I0102,Electrolytes / fluids,injection,2015-10-05,2016-02-03,121,1,0,0,,30
E000864,P00447,I0242,Anti-infective,oral solid,2018-01-23,2018-02-26,34,1,0,0,,30
E000865,P00448,I0308,Electrolytes / fluids,oral solid,2016-02-18,2017-02-03,351,1,0,0,,30
E000866,P00449,I0022,Electrolytes / fluids,oral solid,2016-02-05,2016-03-26,50,1,0,0,,30
E000867,P00450,I0295,Oncology,inhalation,2016-01-15,2016-05-08,114,1,0,0,,30
E000868,P00450,I0295,Oncology,inhalation,2017-07-31,2017-11-28,120,1,0,1,449,30
E000869,P00451,I0007,Anti-infective,inhalation,2015-07-14,2015-09-05,53,1,0,0,,30
E000870,P00451,I0007,Anti-infective,inhalation,2017-02-19,2017-03-15,24,1,0,1,533,30
E000871,P00451,I0007,Anti-infective,inhalation,2018-04-21,2018-05-30,39,1,0,2,402,30
E000872,P00451,I0007,Anti-infective,inhalation,2019-09-10,2019-12-22,103,1,0,3,468,30
E000873,P00452,I0425,Cardiovascular,injection,2017-07-21,2018-02-27,221,1,0,0,,30
E000874,P00452,I0425,Cardiovascular,injection,2019-10-25,2019-11-08,14,1,0,1,605,30
E000875,P00453,I0084,Anaesthesia,oral solid,2015-09-23,2015-11-21,59,1,0,0,,30
E000876,P00454,I0419,Immunologic,inhalation,2017-07-20,2017-08-26,37,1,0,0,,30
E000877,P00454,I0419,Immunologic,inhalation,2018-11-07,2019-01-07,61,1,0,1,438,30
E000878,P00454,I0419,Immunologic,inhalation,2019-10-07,2020-02-16,132,1,0,2,273,30
E000879,P00454,I0419,Immunologic,inhalation,2021-07-30,2022-05-04,278,1,0,3,530,30
E000880,P00455,I0392,Cardiovascular,ophthalmic,2017-09-07,2019-03-18,557,1,0,0,,30
E000881,P00456,I0030,Cardiovascular,injection,2015-08-11,2015-11-04,85,1,0,0,,30
E000882,P00457,I0322,Anaesthesia,inhalation,2016-05-14,2017-06-16,398,1,0,0,,30
E000883,P00457,I0322,Anaesthesia,inhalation,2019-03-08,2019-06-08,92,1,0,1,630,30
E000884,P00458,I0004,Electrolytes / fluids,oral solid,2015-05-06,2015-06-28,53,1,0,0,,30
E000885,P00459,I0056,Respiratory,ophthalmic,2016-01-05,2016-06-25,172,1,0,0,,30
E000886,P00460,I0269,Respiratory,oral liquid,2016-01-12,2016-06-06,146,1,0,0,,30
E000887,P00460,I0269,Respiratory,oral liquid,2018-11-06,2019-02-09,95,1,0,1,883,30
E000888,P00460,I0269,Respiratory,oral liquid,2019-04-26,2019-08-13,109,1,0,2,76,30
E000889,P00460,I0269,Respiratory,oral liquid,2020-12-19,2021-01-31,43,1,0,3,494,30
E000890,P00461,I0378,CNS / analgesia,oral solid,2017-06-21,2017-09-26,97,1,0,0,,30
E000891,P00462,I0198,Cardiovascular,ophthalmic,2016-06-23,2016-11-07,137,1,0,0,,30
E000892,P00463,I0265,Electrolytes / fluids,oral liquid,2017-11-07,2017-12-04,27,1,0,0,,30
E000893,P00463,I0265,Electrolytes / fluids,oral liquid,2018-10-13,2019-01-21,100,1,0,1,313,30
E000894,P00464,I0205,CNS / analgesia,oral liquid,2016-05-24,2016-06-29,36,1,0,0,,30
E000895,P00464,I0205,CNS / analgesia,oral liquid,2018-05-17,2018-07-31,75,1,0,1,687,30
E000896,P00464,I0205,CNS / analgesia,oral liquid,2020-06-12,2020-08-14,63,1,0,2,682,30
E000897,P00465,I0075,Ophthalmic,injection,2016-01-08,2016-03-23,75,1,0,0,,30
E000898,P00466,I0191,Respiratory,inhalation,2016-09-14,2016-11-18,65,1,0,0,,30
E000899,P00467,I0039,Anaesthesia,injection,2015-10-09,2015-12-06,58,1,0,0,,30
E000900,P00467,I0039,Anaesthesia,injection,2016-10-30,2018-02-20,478,1,0,1,329,30
E000901,P00467,I0039,Anaesthesia,injection,2020-02-05,2020-07-31,177,1,0,2,715,30
E000902,P00468,I0345,CNS / analgesia,oral solid,2017-03-12,2017-04-05,24,1,0,0,,30
E000903,P00468,I0345,CNS / analgesia,oral solid,2018-12-24,2019-01-27,34,1,0,1,628,30
E000904,P00469,I0410,Cardiovascular,oral liquid,2015-01-01,2015-10-20,292,1,0,0,,30
E000905,P00469,I0410,Cardiovascular,oral liquid,2017-07-17,2017-08-23,37,1,0,1,636,30
E000906,P00470,I0403,Oncology,oral liquid,2017-12-23,2018-02-21,60,1,0,0,,30
E000907,P00470,I0403,Oncology,oral liquid,2018-08-05,2018-10-23,79,1,0,1,165,30
E000908,P00471,I0034,Anti-infective,oral liquid,2015-06-15,2015-07-05,20,1,0,0,,30
E000909,P00472,I0019,Anti-infective,oral liquid,2018-03-22,2018-05-10,49,1,0,0,,30
E000910,P00472,I0019,Anti-infective,oral liquid,2019-02-09,2019-06-06,117,1,0,1,275,30
E000911,P00473,I0005,Anaesthesia,ophthalmic,2016-02-01,2016-04-20,79,1,0,0,,30
E000912,P00474,I0190,Oncology,oral solid,2016-01-25,2016-04-10,76,1,0,0,,30
E000913,P00474,I0190,Oncology,oral solid,2017-08-23,2018-01-23,153,1,0,1,500,30
E000914,P00474,I0190,Oncology,oral solid,2019-09-01,2019-11-29,89,1,0,2,586,30
E000915,P00474,I0190,Oncology,oral solid,2020-05-28,2020-07-05,38,1,0,3,181,30
E000916,P00474,I0190,Oncology,oral solid,2021-08-22,2021-09-20,29,1,0,4,413,30
E000917,P00475,I0082,Anti-infective,ophthalmic,2015-12-02,2016-01-08,37,1,0,0,,30
E000918,P00476,I0190,Endocrine,injection,2017-05-20,2017-12-20,214,1,0,0,,30
E000919,P00477,I0239,Anti-infective,injection,2017-01-14,2017-04-07,83,1,0,0,,30
E000920,P00478,I0064,Electrolytes / fluids,oral liquid,2016-12-26,2017-03-07,71,1,0,0,,30
E000921,P00479,I0161,Anaesthesia,oral solid,2016-08-21,2016-10-01,41,1,0,0,,30
E000922,P00480,I0362,Anti-infective,oral liquid,2017-01-12,2017-02-08,27,1,0,0,,30
E000923,P00481,I0207,CNS / analgesia,injection,2015-07-03,2015-09-23,82,1,0,0,,30
E000924,P00481,I0207,CNS / analgesia,injection,2017-04-02,2017-08-30,150,1,0,1,557,30
E000925,P00482,I0289,Cardiovascular,injection,2018-03-30,2018-08-21,144,1,0,0,,30
E000926,P00482,I0289,Cardiovascular,injection,2019-12-19,2020-03-14,86,1,0,1,485,30
E000927,P00483,I0392,Electrolytes / fluids,oral liquid,2015-08-24,2015-10-12,49,1,0,0,,30
E000928,P00484,I0179,Oncology,oral solid,2017-05-26,2018-04-29,338,1,0,0,,30
E000929,P00484,I0179,Oncology,oral solid,2020-06-12,2020-10-07,117,1,0,1,775,30
E000930,P00485,I0117,Cardiovascular,ophthalmic,2015-07-08,2015-09-12,66,1,0,0,,30
E000931,P00485,I0117,Cardiovascular,ophthalmic,2016-05-15,2016-06-18,34,1,0,1,246,30
E000932,P00485,I0117,Cardiovascular,ophthalmic,2018-01-04,2018-04-20,106,1,0,2,565,30
E000933,P00485,I0117,Cardiovascular,ophthalmic,2020-02-25,2020-03-25,29,1,0,3,676,30
E000934,P00485,I0117,Cardiovascular,ophthalmic,2021-02-17,2021-04-22,64,1,0,4,329,30
E000935,P00486,I0133,CNS / analgesia,oral solid,2016-11-27,2016-12-26,29,1,0,0,,30
E000936,P00487,I0285,CNS / analgesia,injection,2017-01-06,2017-02-15,40,1,0,0,,30
E000937,P00488,I0246,Oncology,inhalation,2017-03-18,2017-04-25,38,1,0,0,,30
E000938,P00489,I0206,Cardiovascular,ophthalmic,2015-12-31,2016-04-23,114,1,0,0,,30
E000939,P00490,I0246,Oncology,inhalation,2015-04-19,2015-06-27,69,1,0,0,,30
E000940,P00490,I0246,Oncology,inhalation,2017-01-18,2017-09-08,233,1,0,1,571,30
E000941,P00491,I0421,Endocrine,oral solid,2017-02-08,2017-07-03,145,1,0,0,,30
E000942,P00492,I0231,CNS / analgesia,oral solid,2016-03-25,2016-09-12,171,1,0,0,,30
E000943,P00492,I0231,CNS / analgesia,oral solid,2018-02-22,2018-05-06,73,1,0,1,528,30
E000944,P00493,I0388,Anti-infective,inhalation,2016-04-02,2016-05-07,35,1,0,0,,30
E000945,P00493,I0388,Anti-infective,inhalation,2017-03-04,2017-04-07,34,1,0,1,301,30
E000946,P00493,I0388,Anti-infective,inhalation,2017-06-22,2017-12-08,169,1,0,2,76,30
E000947,P00493,I0388,Anti-infective,inhalation,2019-02-08,2019-03-21,41,1,0,3,427,30
E000948,P00494,I0249,Anti-infective,injection,2017-09-13,2018-10-23,405,1,0,0,,30
E000949,P00494,I0249,Anti-infective,injection,2019-06-16,2019-11-19,156,1,0,1,236,30
E000950,P00494,I0249,Anti-infective,injection,2020-06-15,2020-09-05,82,1,0,2,209,30
E000951,P00494,I0249,Anti-infective,injection,2021-02-22,2021-04-01,38,1,0,3,170,30
E000952,P00494,I0249,Anti-infective,injection,2023-07-17,2023-09-27,72,1,0,4,837,30
E000953,P00495,I0301,Oncology,inhalation,2016-01-02,2016-04-20,109,1,0,0,,30
E000954,P00495,I0301,Oncology,inhalation,2016-10-07,2017-01-22,107,1,0,1,170,30
E000955,P00496,I0127,CNS / analgesia,ophthalmic,2017-12-03,2018-03-18,105,1,0,0,,30
E000956,P00497,I0061,Respiratory,oral solid,2017-05-30,2017-09-22,115,1,0,0,,30
E000957,P00498,I0305,Oncology,ophthalmic,2015-12-24,2016-10-12,293,1,0,0,,30
E000958,P00499,I0220,Cardiovascular,oral solid,2015-02-12,2015-03-20,36,1,0,0,,30
E000959,P00500,I0156,Anti-infective,inhalation,2016-06-25,2016-10-21,118,1,0,0,,30
E000960,P00501,I0071,Cardiovascular,oral solid,2018-03-01,2018-04-24,54,1,0,0,,30
E000961,P00501,I0071,Cardiovascular,oral solid,2020-05-24,2020-07-04,41,1,0,1,761,30
E000962,P00501,I0071,Cardiovascular,oral solid,2022-02-24,2022-06-06,102,1,0,2,600,30
E000963,P00502,I0222,Electrolytes / fluids,injection,2017-03-11,2017-07-29,140,1,0,0,,30
E000964,P00502,I0222,Electrolytes / fluids,injection,2019-12-31,2020-04-28,119,1,0,1,885,30
E000965,P00502,I0222,Electrolytes / fluids,injection,2021-02-25,2021-06-09,104,1,0,2,303,30
E000966,P00503,I0313,Electrolytes / fluids,inhalation,2015-05-03,2015-08-20,109,1,0,0,,30
E000967,P00503,I0313,Electrolytes / fluids,inhalation,2016-01-31,2016-07-31,182,1,0,1,164,30
E000968,P00504,I0063,Anti-infective,oral liquid,2015-07-14,2016-02-01,202,1,0,0,,30
E000969,P00505,I0221,CNS / analgesia,oral liquid,2017-07-25,2017-12-30,158,1,0,0,,30
E000970,P00505,I0221,CNS / analgesia,oral liquid,2019-09-25,2020-01-10,107,1,0,1,634,30
E000971,P00505,I0221,CNS / analgesia,oral liquid,2020-10-07,2020-11-25,49,1,0,2,271,30
E000972,P00505,I0221,CNS / analgesia,oral liquid,2021-10-19,2022-04-18,181,1,0,3,328,30
E000973,P00506,I0301,Oncology,injection,2017-11-07,2017-12-11,34,1,0,0,,30
E000974,P00506,I0301,Oncology,injection,2018-01-13,2019-06-28,531,1,0,1,33,30
E000975,P00507,I0320,Immunologic,ophthalmic,2017-09-08,2017-12-01,84,1,0,0,,30
E000976,P00508,I0183,Electrolytes / fluids,oral solid,2017-05-17,2017-08-02,77,1,0,0,,30
E000977,P00508,I0183,Electrolytes / fluids,oral solid,2018-07-17,2018-12-02,138,1,0,1,349,30
E000978,P00509,I0188,Respiratory,injection,2017-07-31,2017-11-06,98,1,0,0,,30
E000979,P00509,I0188,Respiratory,injection,2020-01-24,2020-04-07,74,1,0,1,809,30
E000980,P00509,I0188,Respiratory,injection,2022-06-09,2022-12-16,190,1,0,2,793,30
E000981,P00510,I0216,Endocrine,ophthalmic,2015-11-04,2016-02-06,94,1,0,0,,30
E000982,P00511,I0360,Respiratory,injection,2015-12-13,2016-10-03,295,1,0,0,,30
E000983,P00511,I0360,Respiratory,injection,2017-06-15,2017-07-30,45,1,0,1,255,30
E000984,P00511,I0360,Respiratory,injection,2018-04-22,2018-05-13,21,1,0,2,266,30
E000985,P00512,I0226,CNS / analgesia,inhalation,2015-10-28,2015-12-14,47,1,0,0,,30
E000986,P00513,I0205,Oncology,inhalation,2016-12-16,2017-01-22,37,1,0,0,,30
E000987,P00514,I0333,Oncology,ophthalmic,2015-09-22,2015-11-04,43,1,0,0,,30
E000988,P00514,I0333,Oncology,ophthalmic,2018-04-20,2018-05-19,29,1,0,1,898,30
E000989,P00515,I0043,Anaesthesia,inhalation,2015-12-22,2016-02-23,63,1,0,0,,30
E000990,P00516,I0010,Cardiovascular,oral liquid,2016-12-29,2017-07-08,191,1,0,0,,30
E000991,P00517,I0353,Cardiovascular,inhalation,2015-11-09,2016-06-15,219,1,0,0,,30
E000992,P00517,I0353,Cardiovascular,inhalation,2018-07-22,2018-10-04,74,1,0,1,767,30
E000993,P00517,I0353,Cardiovascular,inhalation,2020-01-07,2020-02-25,49,1,0,2,460,30
E000994,P00518,I0108,Anti-infective,oral solid,2018-04-02,2018-06-28,87,1,0,0,,30
E000995,P00519,I0286,Anti-infective,oral liquid,2016-09-26,2016-11-11,46,1,0,0,,30
E000996,P00519,I0286,Anti-infective,oral liquid,2017-07-12,2017-08-01,20,1,0,1,243,30
E000997,P00519,I0286,Anti-infective,oral liquid,2019-07-22,2019-08-20,29,1,0,2,720,30
E000998,P00519,I0286,Anti-infective,oral liquid,2020-07-03,2020-12-17,167,1,0,3,318,30
E000999,P00520,I0210,CNS / analgesia,inhalation,2015-10-23,2015-12-15,53,1,0,0,,30
E001000,P00521,I0115,Endocrine,oral solid,2017-09-16,2017-10-08,22,1,0,0,,30
E001001,P00521,I0115,Endocrine,oral solid,2018-09-28,2018-10-25,27,1,0,1,355,30
E001002,P00521,I0115,Endocrine,oral solid,2021-03-02,2021-05-30,89,1,0,2,859,30
E001003,P00521,I0115,Endocrine,oral solid,2022-04-01,2022-07-23,113,1,0,3,306,30
E001004,P00522,I0378,CNS / analgesia,injection,2015-06-12,2015-08-28,77,1,0,0,,30
E001005,P00523,I0151,CNS / analgesia,ophthalmic,2015-06-21,2015-08-01,41,1,0,0,,30
E001006,P00524,I0382,CNS / analgesia,oral liquid,2016-08-29,2016-12-25,118,1,0,0,,30
E001007,P00525,I0156,Respiratory,inhalation,2015-09-06,2015-11-14,69,1,0,0,,30
E001008,P00525,I0156,Respiratory,inhalation,2016-02-20,2016-04-07,47,1,0,1,98,30
E001009,P00526,I0070,Electrolytes / fluids,ophthalmic,2015-08-25,2015-12-13,110,1,0,0,,30
E001010,P00527,I0014,Electrolytes / fluids,ophthalmic,2017-10-31,2017-12-17,47,1,0,0,,30
E001011,P00527,I0014,Electrolytes / fluids,ophthalmic,2019-09-20,2020-03-01,163,1,0,1,642,30
E001012,P00528,I0014,Cardiovascular,inhalation,2016-12-12,2018-01-02,386,1,0,0,,30
E001013,P00528,I0014,Cardiovascular,inhalation,2020-05-25,2020-08-05,72,1,0,1,874,30
E001014,P00529,I0174,Anti-infective,oral liquid,2017-05-14,2017-06-02,19,1,0,0,,30
E001015,P00529,I0174,Anti-infective,oral liquid,2018-12-23,2019-02-19,58,1,0,1,569,30
E001016,P00530,I0278,Oncology,oral liquid,2016-02-08,2016-05-31,113,1,0,0,,30
E001017,P00530,I0278,Oncology,oral liquid,2018-04-21,2018-12-14,237,1,0,1,690,30
E001018,P00530,I0278,Oncology,oral liquid,2019-11-18,2020-02-03,77,1,0,2,339,30
E001019,P00531,I0281,Endocrine,oral liquid,2016-09-19,2016-10-24,35,1,0,0,,30
E001020,P00532,I0392,Electrolytes / fluids,injection,2017-12-20,2018-02-03,45,1,0,0,,30
E001021,P00533,I0416,Anaesthesia,oral liquid,2016-02-10,2016-03-22,41,1,0,0,,30
E001022,P00533,I0416,Anaesthesia,oral liquid,2016-11-22,2017-02-28,98,1,0,1,245,30
E001023,P00534,I0113,Anaesthesia,oral liquid,2016-02-21,2016-03-18,26,1,0,0,,30
E001024,P00535,I0087,Cardiovascular,oral liquid,2016-11-22,2017-01-20,59,1,0,0,,30
E001025,P00536,I0343,Cardiovascular,inhalation,2017-04-18,2017-06-03,46,1,0,0,,30
E001026,P00537,I0081,Endocrine,ophthalmic,2015-02-28,2015-03-22,22,1,0,0,,30
E001027,P00537,I0081,Endocrine,ophthalmic,2015-12-12,2016-01-28,47,1,0,1,265,30
E001028,P00538,I0353,Anaesthesia,oral solid,2016-09-18,2016-12-05,78,1,0,0,,30
E001029,P00538,I0353,Anaesthesia,oral solid,2018-09-30,2019-05-19,231,1,0,1,664,30
E001030,P00539,I0141,Anti-infective,oral solid,2018-02-25,2018-06-30,125,1,0,0,,30
E001031,P00539,I0141,Anti-infective,oral solid,2018-10-21,2019-03-22,152,1,0,1,113,30
E001032,P00540,I0043,Anaesthesia,oral solid,2017-12-29,2018-12-09,345,1,0,0,,30
E001033,P00541,I0384,Anaesthesia,oral solid,2016-11-26,2018-01-04,404,1,0,0,,30
E001034,P00542,I0368,Respiratory,ophthalmic,2015-11-13,2016-01-27,75,1,0,0,,30
E001035,P00542,I0368,Respiratory,ophthalmic,2017-10-08,2017-12-11,64,1,0,1,620,30
E001036,P00542,I0368,Respiratory,ophthalmic,2019-11-26,2020-04-28,154,1,0,2,715,30
E001037,P00542,I0368,Respiratory,ophthalmic,2022-03-19,2022-07-04,107,1,0,3,690,30
E001038,P00542,I0368,Respiratory,ophthalmic,2023-12-08,2024-02-15,69,1,0,4,522,30
E001039,P00543,I0097,Oncology,oral liquid,2017-03-20,2017-06-07,79,1,0,0,,30
E001040,P00544,I0135,Endocrine,oral solid,2015-07-08,2015-09-08,62,1,0,0,,30
E001041,P00544,I0135,Endocrine,oral solid,2017-03-02,2017-04-11,40,1,0,1,541,30
E001042,P00545,I0370,Oncology,ophthalmic,2015-07-26,2015-10-18,84,1,0,0,,30
E001043,P00545,I0370,Oncology,ophthalmic,2016-11-23,2017-04-11,139,1,0,1,402,30
E001044,P00546,I0038,Anaesthesia,ophthalmic,2017-02-02,2017-03-15,41,1,0,0,,30
E001045,P00547,I0072,Anaesthesia,oral liquid,2018-03-01,2018-04-16,46,1,0,0,,30
E001046,P00547,I0072,Anaesthesia,oral liquid,2020-07-25,2021-02-20,210,1,0,1,831,30
E001047,P00547,I0072,Anaesthesia,oral liquid,2022-02-24,2022-09-26,214,1,0,2,369,30
E001048,P00548,I0014,CNS / analgesia,oral solid,2017-10-27,2017-12-17,51,1,0,0,,30
E001049,P00548,I0014,CNS / analgesia,oral solid,2018-10-20,2019-05-19,211,1,0,1,307,30
E001050,P00549,I0417,Cardiovascular,inhalation,2016-02-27,2016-03-23,25,1,0,0,,30
E001051,P00550,I0228,Anti-infective,inhalation,2015-12-09,2016-04-13,126,1,0,0,,30
E001052,P00550,I0228,Anti-infective,inhalation,2017-06-02,2017-07-11,39,1,0,1,415,30
E001053,P00551,I0272,Anti-infective,injection,2016-06-03,2016-06-29,26,1,0,0,,30
E001054,P00552,I0115,Oncology,inhalation,2015-06-16,2015-09-19,95,1,0,0,,30
E001055,P00553,I0422,Cardiovascular,ophthalmic,2016-11-05,2016-12-17,42,1,0,0,,30
E001056,P00554,I0394,CNS / analgesia,oral solid,2016-12-31,2017-04-12,102,1,0,0,,30
E001057,P00554,I0394,CNS / analgesia,oral solid,2018-02-19,2018-06-16,117,1,0,1,313,30
E001058,P00554,I0394,CNS / analgesia,oral solid,2020-05-31,2020-09-30,122,1,0,2,715,30
E001059,P00555,I0396,Anaesthesia,oral liquid,2016-01-01,2016-04-18,108,1,0,0,,30
E001060,P00556,I0215,Electrolytes / fluids,oral solid,2016-02-29,2016-06-09,101,1,0,0,,30
E001061,P00556,I0215,Electrolytes / fluids,oral solid,2018-11-12,2019-02-23,103,1,0,1,886,30
E001062,P00557,I0025,CNS / analgesia,inhalation,2017-01-13,2017-08-13,212,1,0,0,,30
E001063,P00558,I0185,Anti-infective,inhalation,2015-07-03,2015-07-26,23,1,0,0,,30
E001064,P00559,I0087,Anti-infective,oral liquid,2016-03-14,2016-04-08,25,1,0,0,,30
E001065,P00560,I0251,Cardiovascular,oral solid,2015-10-16,2016-02-16,123,1,0,0,,30
E001066,P00560,I0251,Cardiovascular,oral solid,2017-07-14,2017-10-22,100,1,0,1,514,30
E001067,P00560,I0251,Cardiovascular,oral solid,2019-09-28,2019-11-21,54,1,0,2,706,30
E001068,P00560,I0251,Cardiovascular,oral solid,2021-02-26,2021-03-20,22,1,0,3,463,30
E001069,P00560,I0251,Cardiovascular,oral solid,2023-07-14,2023-09-20,68,1,0,4,846,30
E001070,P00561,I0154,Anti-infective,oral liquid,2015-12-25,2016-03-23,89,1,0,0,,30
E001071,P00562,I0058,Respiratory,oral liquid,2015-06-27,2015-08-31,65,1,0,0,,30
E001072,P00563,I0297,Anaesthesia,injection,2016-05-19,2016-08-01,74,1,0,0,,30
E001073,P00564,I0363,CNS / analgesia,oral liquid,2015-08-24,2015-09-19,26,1,0,0,,30
E001074,P00564,I0363,CNS / analgesia,oral liquid,2016-04-08,2016-06-11,64,1,0,1,202,30
E001075,P00564,I0363,CNS / analgesia,oral liquid,2016-10-02,2017-03-10,159,1,0,2,113,30
E001076,P00564,I0363,CNS / analgesia,oral liquid,2017-11-29,2018-01-02,34,1,0,3,264,30
E001077,P00565,I0366,Immunologic,oral liquid,2015-09-25,2015-11-05,41,1,0,0,,30
E001078,P00566,I0244,Endocrine,oral liquid,2018-02-02,2018-03-21,47,1,0,0,,30
E001079,P00567,I0325,Electrolytes / fluids,oral solid,2016-11-21,2017-02-08,79,1,0,0,,30
E001080,P00567,I0325,Electrolytes / fluids,oral solid,2017-10-11,2017-11-06,26,1,0,1,245,30
E001081,P00568,I0044,Anti-infective,ophthalmic,2017-08-15,2017-11-19,96,1,0,0,,30
E001082,P00569,I0072,Cardiovascular,ophthalmic,2015-02-18,2015-03-10,20,1,0,0,,30
E001083,P00569,I0072,Cardiovascular,ophthalmic,2016-09-27,2017-01-03,98,1,0,1,567,30
E001084,P00570,I0322,Cardiovascular,oral liquid,2015-05-21,2015-08-25,96,1,0,0,,30
E001085,P00570,I0322,Cardiovascular,oral liquid,2016-11-27,2017-01-20,54,1,0,1,460,30
E001086,P00571,I0183,Anaesthesia,inhalation,2015-10-14,2016-01-20,98,1,0,0,,30
E001087,P00571,I0183,Anaesthesia,inhalation,2016-12-13,2017-02-07,56,1,0,1,328,30
E001088,P00572,I0253,Anaesthesia,oral liquid,2016-05-08,2016-06-08,31,1,0,0,,30
E001089,P00573,I0006,Endocrine,ophthalmic,2016-07-31,2016-09-04,35,1,0,0,,30
E001090,P00573,I0006,Endocrine,ophthalmic,2018-06-26,2018-12-25,182,1,0,1,660,30
E001091,P00574,I0204,Oncology,ophthalmic,2015-03-18,2015-07-22,126,1,0,0,,30
E001092,P00574,I0204,Oncology,ophthalmic,2017-10-04,2018-06-09,248,1,0,1,805,30
E001093,P00574,I0204,Oncology,ophthalmic,2019-08-18,2019-11-26,100,1,0,2,435,30
E001094,P00574,I0204,Oncology,ophthalmic,2020-02-07,2020-08-21,196,1,0,3,73,30
E001095,P00575,I0416,Oncology,inhalation,2017-09-20,2017-10-26,36,1,0,0,,30
E001096,P00575,I0416,Oncology,inhalation,2018-09-01,2018-09-15,14,1,0,1,310,30
E001097,P00575,I0416,Oncology,inhalation,2019-12-22,2020-03-06,75,1,0,2,463,30
E001098,P00576,I0101,Respiratory,inhalation,2017-02-05,2017-04-11,65,1,0,0,,30
E001099,P00577,I0037,Anaesthesia,injection,2015-05-24,2016-01-17,238,1,0,0,,30
E001100,P00578,I0255,Cardiovascular,oral solid,2016-09-13,2016-11-03,51,1,0,0,,30
E001101,P00578,I0255,Cardiovascular,oral solid,2019-03-01,2019-07-10,131,1,0,1,848,30
E001102,P00579,I0220,Anti-infective,inhalation,2016-04-08,2016-05-20,42,1,0,0,,30
